"","date","COMID","name"
"2268",2004-11-20,17573683,"arroyo chub"
"2269",2004-11-20,17573683,"santa ana sucker"
"2270",2007-08-05,17574235,"santa ana sucker"
"2271",2007-08-05,17574235,"arroyo chub"
"2298",2007-08-05,17574235,"rainbow trout"
"2299",2004-09-29,17567865,"rainbow trout"
"2300",2004-12-08,17567865,"rainbow trout"
"2301",2004-09-29,17567865,"arroyo chub"
"2302",2004-12-08,17567865,"arroyo chub"
"2303",2004-09-29,17567865,"santa ana sucker"
"2304",2004-12-08,17567865,"santa ana sucker"
"2305",2004-12-10,17574079,"rainbow trout"
"2306",2004-12-10,17574079,"arroyo chub"
"2307",2004-12-10,17574079,"santa ana sucker"
"2308",2015-07-10,948070272,"least bell's vireo"
"2309",2017-05-08,948070272,"least bell's vireo"
"2310",2017-05-18,948070272,"least bell's vireo"
"2311",2017-05-30,948070272,"least bell's vireo"
"2312",2017-06-09,948070272,"least bell's vireo"
"2313",2017-06-20,948070272,"least bell's vireo"
"2314",2017-06-30,948070272,"least bell's vireo"
"2315",2017-07-12,948070272,"least bell's vireo"
"2316",2017-07-25,948070272,"least bell's vireo"
"2317",2004-12-10,17567563,"rainbow trout"
"2318",2004-12-10,17567563,"arroyo chub"
"2319",2004-12-10,17567563,"santa ana sucker"
"2320",1995-06-11,17575853,"arroyo chub"
"2321",1995-06-11,17575853,"santa ana sucker"
"2334",1995-05-22,17575853,"southwestern pond turtle"
"2335",1995-05-23,17575853,"southwestern pond turtle"
"2336",1995-05-24,17575853,"southwestern pond turtle"
"2337",1995-05-25,17575853,"southwestern pond turtle"
"2338",1995-05-26,17575853,"southwestern pond turtle"
"2339",1995-05-17,17575853,"arroyo toad"
"2340",1995-05-18,17575853,"arroyo toad"
"2341",1995-05-24,17575853,"arroyo toad"
"2342",1995-05-25,17575853,"arroyo toad"
"2343",1995-06-06,17575853,"arroyo toad"
"2344",2016-08-12,17575853,"least bell's vireo"
"2346",2017-04-05,17572791,"rainbow trout"
"2348",2017-05-03,17572791,"rainbow trout"
"2352",2017-05-18,17572791,"rainbow trout"
"2374",2017-01-03,17572791,"rainbow trout"
"2376",2004-11-10,17572791,"rainbow trout"
"2379",2004-11-10,17572791,"arroyo chub"
"2382",2004-11-10,17572791,"santa ana sucker"
"2385",2004-11-29,17567721,"rainbow trout"
"2386",2004-11-29,17567721,"arroyo chub"
"2387",2004-11-29,17567721,"santa ana sucker"
"2388",1995-06-11,17574541,"arroyo chub"
"2389",1995-06-11,17574541,"santa ana sucker"
"2440",1995-05-15,17574541,"southwestern pond turtle"
"2441",1995-05-16,17574541,"southwestern pond turtle"
"2442",1995-05-17,17574541,"southwestern pond turtle"
"2443",1995-05-18,17574541,"southwestern pond turtle"
"2444",1995-05-19,17574541,"southwestern pond turtle"
"2445",1995-05-22,17574541,"southwestern pond turtle"
"2447",1995-05-23,17574541,"southwestern pond turtle"
"2449",1995-05-24,17574541,"southwestern pond turtle"
"2451",1995-05-25,17574541,"southwestern pond turtle"
"2453",1995-05-26,17574541,"southwestern pond turtle"
"2455",1995-05-17,17574541,"arroyo toad"
"2456",1995-05-18,17574541,"arroyo toad"
"2457",1995-05-24,17574541,"arroyo toad"
"2458",1995-05-25,17574541,"arroyo toad"
"2459",1995-06-06,17574541,"arroyo toad"
"2470",2000-06-03,17574541,"santa ana sucker"
"2473",2000-06-03,17574541,"arroyo chub"
"2476",2000-07-14,17574541,"santa ana sucker"
"2479",2000-07-14,17574541,"arroyo chub"
"2494",2007-06-18,17574541,"santa ana sucker"
"2519",2007-06-18,17574541,"arroyo chub"
"2534",2007-06-18,17574541,"rainbow trout"
"2535",2009-08-26,17574541,"santa ana sucker"
"2543",2009-08-26,17574541,"arroyo chub"
"2584",2009-08-26,17574541,"rainbow trout"
"2585",2009-08-27,17574541,"santa ana sucker"
"2586",2009-08-27,17574541,"arroyo chub"
"2615",2009-08-27,17574541,"rainbow trout"
"2616",2002-12-07,17574541,"arroyo chub"
"2620",2002-04-01,17574541,"santa ana sucker"
"2634",2002-04-01,17574541,"arroyo chub"
"2650",2004-12-01,17574541,"arroyo chub"
"2667",2004-12-03,17574541,"santa ana sucker"
"2668",2004-12-06,17574541,"arroyo chub"
"2683",2004-12-06,17574541,"santa ana sucker"
"2691",2002-12-03,17574541,"arroyo chub"
"2707",2002-04-16,17574541,"santa ana sucker"
"2812",2004-10-22,17574541,"arroyo chub"
"2831",2004-10-22,17574541,"santa ana sucker"
"2835",2000-04-30,17574541,"arroyo chub"
"2860",1995-05-13,17574541,"arroyo chub"
"2861",2000-04-12,17574541,"least bell's vireo"
"2862",2000-04-28,17574541,"least bell's vireo"
"2863",2000-05-10,17574541,"least bell's vireo"
"2864",2000-05-23,17574541,"least bell's vireo"
"2865",2000-06-16,17574541,"least bell's vireo"
"2866",2000-06-28,17574541,"least bell's vireo"
"2867",2000-07-17,17574541,"least bell's vireo"
"2868",2000-07-26,17574541,"least bell's vireo"
"2869",2001-04-07,17574541,"least bell's vireo"
"2870",2001-04-26,17574541,"least bell's vireo"
"2871",2001-05-09,17574541,"least bell's vireo"
"2872",2001-05-17,17574541,"least bell's vireo"
"2873",2001-06-12,17574541,"least bell's vireo"
"2874",2001-06-24,17574541,"least bell's vireo"
"2875",2001-07-05,17574541,"least bell's vireo"
"2876",2001-07-15,17574541,"least bell's vireo"
"2885",2005-04-29,17574541,"least bell's vireo"
"2886",2005-05-11,17574541,"least bell's vireo"
"2887",2005-05-25,17574541,"least bell's vireo"
"2888",2005-06-05,17574541,"least bell's vireo"
"2889",2005-06-15,17574541,"least bell's vireo"
"2890",2005-06-27,17574541,"least bell's vireo"
"2891",2005-07-05,17574541,"least bell's vireo"
"2892",2005-07-17,17574541,"least bell's vireo"
"2901",2004-12-10,17569719,"rainbow trout"
"2903",2004-12-10,17569719,"arroyo chub"
"2905",2004-12-10,17569719,"santa ana sucker"
"2907",2004-11-20,17567963,"rainbow trout"
"2908",2004-11-20,17567963,"arroyo chub"
"2909",2004-11-20,17567963,"santa ana sucker"
"2910",2004-10-28,17567787,"rainbow trout"
"2911",2004-10-28,17567787,"arroyo chub"
"2912",2004-10-28,17567787,"santa ana sucker"
"2913",2004-12-10,17572363,"rainbow trout"
"2914",2004-12-10,17572363,"arroyo chub"
"2915",2004-12-10,17572363,"santa ana sucker"
"2916",2004-10-05,17568193,"rainbow trout"
"2918",2004-10-05,17568193,"arroyo chub"
"2920",2004-10-05,17568193,"santa ana sucker"
"2922",2017-04-15,17568009,"arroyo toad"
"2927",2017-04-22,17568009,"arroyo toad"
"2931",2017-05-13,17568009,"arroyo toad"
"2933",2017-05-20,17568009,"arroyo toad"
"2935",2017-05-29,17568009,"arroyo toad"
"2936",2004-11-20,17574355,"rainbow trout"
"2937",2004-11-20,17574355,"arroyo chub"
"2938",2004-11-20,17574355,"santa ana sucker"
"2939",2004-12-10,17567285,"rainbow trout"
"2940",2004-12-10,17567285,"arroyo chub"
"2941",2004-12-10,17567285,"santa ana sucker"
"2942",2007-06-21,17570387,"arroyo chub"
"2943",2007-06-21,17570387,"santa ana sucker"
"2944",2007-06-21,17570387,"rainbow trout"
"2945",2004-09-16,948070335,"rainbow trout"
"2948",2004-09-16,948070335,"arroyo chub"
"2951",2004-09-16,948070335,"santa ana sucker"
"2954",1983-11-01,17569899,"rainbow trout"
"2955",1983-11-01,17569899,"arroyo chub"
"2956",1984-05-16,17569899,"rainbow trout"
"2957",1984-05-16,17569899,"arroyo chub"
"2958",1985-05-22,17569899,"rainbow trout"
"2959",1985-05-22,17569899,"arroyo chub"
"2960",2004-09-18,17569899,"rainbow trout"
"2961",2005-09-16,17569899,"rainbow trout"
"2962",2004-09-16,17569899,"rainbow trout"
"2965",2004-09-18,17569899,"arroyo chub"
"2966",2005-09-16,17569899,"arroyo chub"
"2967",2004-09-16,17569899,"arroyo chub"
"2970",2004-09-18,17569899,"santa ana sucker"
"2971",2005-09-16,17569899,"santa ana sucker"
"2972",2004-09-16,17569899,"santa ana sucker"
"2975",2004-11-20,17567621,"rainbow trout"
"2977",2004-11-20,17567621,"arroyo chub"
"2979",2004-11-20,17567621,"santa ana sucker"
"2981",2004-10-15,17568191,"rainbow trout"
"2984",2004-10-15,17568191,"arroyo chub"
"2987",2004-10-15,17568191,"santa ana sucker"
"2990",1995-06-11,17575851,"arroyo chub"
"2991",1995-06-11,17575851,"santa ana sucker"
"2998",2016-08-12,17575851,"least bell's vireo"
"2999",2004-12-10,17575765,"rainbow trout"
"3000",2004-12-10,17575765,"arroyo chub"
"3001",2004-12-10,17575765,"santa ana sucker"
"3002",2017-05-01,17570115,"arroyo toad"
"3004",2015-05-01,17570115,"arroyo toad"
"3005",2016-05-01,17570115,"arroyo toad"
"3007",1991-05-01,17570115,"arroyo toad"
"3008",1992-05-01,17570115,"arroyo toad"
"3009",2002-05-01,17570115,"arroyo toad"
"3010",2003-05-01,17570115,"arroyo toad"
"3011",2004-05-01,17570115,"arroyo toad"
"3012",2005-05-01,17570115,"arroyo toad"
"3013",2010-05-01,17570115,"arroyo toad"
"3014",2011-05-01,17570115,"arroyo toad"
"3015",2012-05-01,17570115,"arroyo toad"
"3016",2013-05-01,17570115,"arroyo toad"
"3017",2014-05-01,17570115,"arroyo toad"
"3145",2014-05-01,17570115,"southwestern pond turtle"
"3163",2016-05-01,17570115,"southwestern pond turtle"
"3188",2017-05-01,17570115,"southwestern pond turtle"
"3191",2004-10-29,17567763,"rainbow trout"
"3194",2004-10-29,17567763,"arroyo chub"
"3197",2004-10-29,17567763,"santa ana sucker"
"3200",1983-10-22,17567967,"rainbow trout"
"3201",1983-10-22,17567967,"arroyo chub"
"3202",1984-05-12,17567967,"rainbow trout"
"3203",1984-05-12,17567967,"arroyo chub"
"3204",1985-05-18,17567967,"rainbow trout"
"3205",1985-05-18,17567967,"arroyo chub"
"3206",2004-10-05,17568111,"rainbow trout"
"3212",2004-10-05,17568111,"arroyo chub"
"3218",2004-10-05,17568111,"santa ana sucker"
"3224",2008-06-17,17569667,"rainbow trout"
"3248",2008-06-17,17569667,"santa ana sucker"
"3249",2008-06-17,17569667,"arroyo chub"
"3378",2007-06-21,17574441,"santa ana sucker"
"3396",2007-06-21,17574441,"arroyo chub"
"3429",2007-06-21,17574441,"rainbow trout"
"3430",2004-09-19,17570241,"rainbow trout"
"3431",2004-09-19,17570241,"arroyo chub"
"3432",2004-09-19,17570241,"santa ana sucker"
"3433",2004-09-29,17567897,"rainbow trout"
"3434",2004-09-29,17567897,"arroyo chub"
"3435",2004-09-29,17567897,"santa ana sucker"
"3436",2017-04-20,17572733,"rainbow trout"
"3446",2017-05-04,17572733,"rainbow trout"
"3457",2017-05-16,17572733,"rainbow trout"
"3465",2017-03-07,17572733,"rainbow trout"
"3475",2017-04-06,17572733,"rainbow trout"
"3484",2004-11-16,17572733,"rainbow trout"
"3485",2004-11-17,17572733,"rainbow trout"
"3487",2004-11-10,17572733,"rainbow trout"
"3488",2004-11-16,17572733,"arroyo chub"
"3489",2004-11-17,17572733,"arroyo chub"
"3491",2004-11-10,17572733,"arroyo chub"
"3492",2004-11-16,17572733,"santa ana sucker"
"3493",2004-11-17,17572733,"santa ana sucker"
"3495",2004-11-10,17572733,"santa ana sucker"
"3496",2009-07-07,17574677,"arroyo chub"
"3514",2009-07-07,17574677,"santa ana sucker"
"3516",2009-07-07,17574677,"rainbow trout"
"3517",2004-11-20,17574677,"rainbow trout"
"3518",2004-11-20,17574677,"arroyo chub"
"3519",2004-11-20,17574677,"santa ana sucker"
"3520",2004-11-20,17574579,"rainbow trout"
"3521",2004-11-20,17574579,"arroyo chub"
"3522",2004-11-20,17574579,"santa ana sucker"
"3523",2004-11-15,17572827,"rainbow trout"
"3524",2004-11-15,17572827,"arroyo chub"
"3525",2004-11-15,17572827,"santa ana sucker"
"3526",1995-06-11,948070570,"arroyo chub"
"3527",1995-06-11,948070570,"santa ana sucker"
"3530",1995-05-22,948070570,"southwestern pond turtle"
"3531",1995-05-23,948070570,"southwestern pond turtle"
"3532",1995-05-24,948070570,"southwestern pond turtle"
"3533",1995-05-25,948070570,"southwestern pond turtle"
"3534",1995-05-26,948070570,"southwestern pond turtle"
"3535",1995-05-17,948070570,"arroyo toad"
"3536",1995-05-18,948070570,"arroyo toad"
"3537",1995-05-24,948070570,"arroyo toad"
"3538",1995-05-25,948070570,"arroyo toad"
"3539",1995-06-06,948070570,"arroyo toad"
"3540",2016-08-12,948070570,"least bell's vireo"
"3542",2000-04-14,948070364,"least bell's vireo"
"3543",2000-04-26,948070364,"least bell's vireo"
"3544",2000-05-12,948070364,"least bell's vireo"
"3545",2000-05-24,948070364,"least bell's vireo"
"3546",2000-06-10,948070364,"least bell's vireo"
"3547",2000-06-30,948070364,"least bell's vireo"
"3548",2000-07-15,948070364,"least bell's vireo"
"3549",2000-07-28,948070364,"least bell's vireo"
"3550",2001-04-14,948070364,"least bell's vireo"
"3551",2001-04-24,948070364,"least bell's vireo"
"3552",2001-05-07,948070364,"least bell's vireo"
"3553",2001-05-18,948070364,"least bell's vireo"
"3554",2001-06-07,948070364,"least bell's vireo"
"3555",2001-06-27,948070364,"least bell's vireo"
"3556",2001-07-02,948070364,"least bell's vireo"
"3557",2001-07-13,948070364,"least bell's vireo"
"3558",2003-04-17,948070364,"least bell's vireo"
"3559",2003-05-01,948070364,"least bell's vireo"
"3560",2003-05-18,948070364,"least bell's vireo"
"3561",2003-06-02,948070364,"least bell's vireo"
"3562",2003-06-12,948070364,"least bell's vireo"
"3563",2003-06-23,948070364,"least bell's vireo"
"3564",2003-07-04,948070364,"least bell's vireo"
"3565",2003-07-13,948070364,"least bell's vireo"
"3566",2005-04-21,948070364,"least bell's vireo"
"3567",2005-05-09,948070364,"least bell's vireo"
"3568",2005-05-23,948070364,"least bell's vireo"
"3569",2005-06-02,948070364,"least bell's vireo"
"3570",2005-06-11,948070364,"least bell's vireo"
"3571",2005-06-22,948070364,"least bell's vireo"
"3572",2005-07-02,948070364,"least bell's vireo"
"3573",2005-07-12,948070364,"least bell's vireo"
"3574",2017-04-28,948070364,"arroyo toad"
"3575",2017-05-01,948070364,"arroyo toad"
"3576",2017-05-26,948070364,"arroyo toad"
"3577",2017-06-09,948070364,"arroyo toad"
"3578",2017-06-21,948070364,"arroyo toad"
"3579",2017-06-27,948070364,"arroyo toad"
"3580",2017-06-30,948070364,"arroyo toad"
"3581",2017-05-09,948070364,"least bell's vireo"
"3582",2017-05-22,948070364,"least bell's vireo"
"3583",2017-06-08,948070364,"least bell's vireo"
"3584",2017-06-19,948070364,"least bell's vireo"
"3585",2017-06-30,948070364,"least bell's vireo"
"3586",2017-07-11,948070364,"least bell's vireo"
"3587",2017-07-21,948070364,"least bell's vireo"
"3588",2017-07-31,948070364,"least bell's vireo"
"3589",2004-11-03,17567877,"rainbow trout"
"3590",2004-11-03,17567877,"arroyo chub"
"3591",2004-11-03,17567877,"santa ana sucker"
"3592",2004-09-29,17567901,"rainbow trout"
"3593",2004-09-29,17567901,"arroyo chub"
"3594",2004-09-29,17567901,"santa ana sucker"
"3595",2017-05-13,17568007,"arroyo toad"
"3596",2017-05-20,17568007,"arroyo toad"
"3597",2017-05-20,17568007,"rainbow trout"
"3598",2004-11-20,17568067,"rainbow trout"
"3599",2004-11-20,17568067,"arroyo chub"
"3600",2004-11-20,17568067,"santa ana sucker"
"3601",2004-12-10,17567541,"rainbow trout"
"3602",2004-12-10,17567541,"arroyo chub"
"3603",2004-12-10,17567541,"santa ana sucker"
"3604",2004-11-20,17575737,"rainbow trout"
"3606",2004-11-20,17575737,"arroyo chub"
"3608",2004-11-20,17575737,"santa ana sucker"
"3610",2004-10-25,17567743,"rainbow trout"
"3611",2004-10-29,17567743,"rainbow trout"
"3613",2004-10-25,17567743,"arroyo chub"
"3614",2004-10-29,17567743,"arroyo chub"
"3616",2004-10-25,17567743,"santa ana sucker"
"3617",2004-10-29,17567743,"santa ana sucker"
"3619",2017-05-09,17575813,"least bell's vireo"
"3620",2017-05-22,17575813,"least bell's vireo"
"3621",2017-06-02,17575813,"least bell's vireo"
"3622",2017-06-13,17575813,"least bell's vireo"
"3623",2017-06-26,17575813,"least bell's vireo"
"3624",2017-07-06,17575813,"least bell's vireo"
"3625",2017-07-17,17575813,"least bell's vireo"
"3626",2017-07-27,17575813,"least bell's vireo"
"3627",2009-04-14,17564192,"southwestern pond turtle"
"3628",2009-04-15,17564192,"southwestern pond turtle"
"3629",1999-01-07,22522855,"santa ana sucker"
"3630",2001-07-12,948070268,"least bell's vireo"
"3632",2001-06-14,948070268,"least bell's vireo"
"3634",2009-07-18,948070268,"least bell's vireo"
"3635",2008-06-24,22523225,"least bell's vireo"
"3636",2008-05-22,22523225,"least bell's vireo"
"3637",2005-07-12,22521007,"least bell's vireo"
"3638",2006-06-05,22521007,"least bell's vireo"
"3639",2007-07-10,22523227,"least bell's vireo"
"3642",2016-07-28,22523227,"least bell's vireo"
"3643",2001-07-13,22525675,"least bell's vireo"
"3644",2010-08-28,22524587,"rainbow trout"
"3652",2010-08-28,22524587,"santa ana sucker"
"3653",2010-08-28,22524587,"arroyo chub"
"3654",2010-07-26,22525657,"least bell's vireo"
"3655",2010-07-26,22521027,"least bell's vireo"
"3656",2016-08-12,22521027,"least bell's vireo"
"3657",2017-05-08,22521027,"least bell's vireo"
"3658",2017-05-19,22521027,"least bell's vireo"
"3659",2017-06-01,22521027,"least bell's vireo"
"3660",2017-06-12,22521027,"least bell's vireo"
"3661",2017-06-22,22521027,"least bell's vireo"
"3662",2017-07-03,22521027,"least bell's vireo"
"3663",2017-07-13,22521027,"least bell's vireo"
"3664",2017-07-24,22521027,"least bell's vireo"
"3665",2010-07-26,22524937,"least bell's vireo"
"3666",2002-08-28,22525605,"least bell's vireo"
"3667",2003-07-17,22525699,"least bell's vireo"
"3668",2005-07-20,22525699,"least bell's vireo"
"3669",NA,22521013,"least bell's vireo"
"3670",2013-07-13,22521013,"least bell's vireo"
"3673",2016-08-12,22521013,"least bell's vireo"
"3674",2009-06-25,22522585,"rainbow trout"
"3677",2009-06-25,22522585,"santa ana sucker"
"3678",2009-06-25,22522585,"arroyo chub"
"3745",2010-07-07,22523239,"least bell's vireo"
"3746",2005-05-05,22525641,"least bell's vireo"
"3747",2009-08-24,22525641,"least bell's vireo"
"3748",2010-07-26,22525641,"least bell's vireo"
"3749",2013-07-30,22525641,"least bell's vireo"
"3750",2010-08-28,22524643,"rainbow trout"
"3811",2010-08-28,22524643,"santa ana sucker"
"3812",2010-08-28,22524643,"arroyo chub"
"3912",2000-05-06,22524643,"santa ana sucker"
"3933",2012-03-21,20365153,"rainbow trout"
"3944",2012-11-26,20365153,"rainbow trout"
"3987",2012-11-27,20365153,"rainbow trout"
"4043",2012-11-28,20365153,"rainbow trout"
"4059",2013-03-19,20365153,"rainbow trout"
"4106",2013-03-20,20365153,"rainbow trout"
"4143",2013-11-19,20365153,"rainbow trout"
"4169",2014-11-18,20365153,"rainbow trout"
"4194",2014-11-19,20365153,"rainbow trout"
"4212",2015-11-09,20365153,"rainbow trout"
"4226",2015-11-10,20365153,"rainbow trout"
"4262",2015-11-12,20365153,"rainbow trout"
"4275",2016-11-15,20365153,"rainbow trout"
"4291",2016-11-16,20365153,"rainbow trout"
"5852",2010-04-09,20365153,"rainbow trout"
"5856",2011-01-05,20365153,"rainbow trout"
"5857",2011-01-14,20365153,"rainbow trout"
"5859",2011-01-28,20365153,"rainbow trout"
"5864",2011-02-11,20365153,"rainbow trout"
"5867",2011-02-24,20365153,"rainbow trout"
"5869",2012-02-03,20365153,"rainbow trout"
"5870",2012-02-17,20365153,"rainbow trout"
"5871",2013-02-01,20365153,"rainbow trout"
"5872",2013-03-01,20365153,"rainbow trout"
"5880",2013-03-29,20365153,"rainbow trout"
"5885",2014-02-21,20365153,"rainbow trout"
"5889",2014-03-04,20365153,"rainbow trout"
"5897",2014-03-07,20365153,"rainbow trout"
"5902",2014-05-30,20365153,"rainbow trout"
"5904",2015-03-06,20365153,"rainbow trout"
"5905",2015-03-17,20365153,"rainbow trout"
